,Data,PM10,Carbon monoxide,Nitrogen dioxide
0,2017-01-01 01:00:00,31.0,1.0,54.0
1,2017-01-01 01:00:00,31.0,1.0,54
2,2017-01-01 01:00:00,31.0,1.0,54.0
3,2017-01-01 01:00:00,31.0,1.0,54
4,2017-01-01 01:00:00,31,1.0,54.0
5,2017-01-01 01:00:00,31,1.0,54
6,2017-01-01 01:00:00,31,1.0,54.0
7,2017-01-01 01:00:00,31,1.0,54
8,2017-01-01 02:00:00,30,1.0,58
9,2017-01-01 02:00:00,30,1.0,58.0
10,2017-01-01 02:00:00,30,1.0,58
11,2017-01-01 02:00:00,30,1.0,58.0
12,2017-01-01 02:00:00,30.0,1.0,58
13,2017-01-01 02:00:00,30.0,1.0,58.0
14,2017-01-01 02:00:00,30.0,1.0,58.0
15,2017-01-01 02:00:00,30.0,1.0,58
16,2017-01-01 03:00:00,30,1.0,54.0
17,2017-01-01 03:00:00,30,1.0,54
18,2017-01-01 03:00:00,30,1.0,54.0
19,2017-01-01 03:00:00,30,1.0,54
20,2017-01-01 03:00:00,30.0,1.0,54.0
21,2017-01-01 03:00:00,30.0,1.0,54
22,2017-01-01 03:00:00,30.0,1.0,54
23,2017-01-01 03:00:00,30.0,1.0,54.0
24,2017-01-01 04:00:00,30,0.9,54.0
25,2017-01-01 04:00:00,30,0.9,54
26,2017-01-01 04:00:00,30,0.9,54.0
27,2017-01-01 04:00:00,30,0.9,54
28,2017-01-01 04:00:00,30.0,0.9,54.0
29,2017-01-01 04:00:00,30.0,0.9,54
30,2017-01-01 04:00:00,30.0,0.9,54.0
31,2017-01-01 04:00:00,30.0,0.9,54
32,2017-01-01 05:00:00,19.0,0.9,50.0
33,2017-01-01 05:00:00,19.0,0.9,50
34,2017-01-01 05:00:00,19.0,0.9,50.0
35,2017-01-01 05:00:00,19.0,0.9,50
36,2017-01-01 05:00:00,19,0.9,50.0
37,2017-01-01 05:00:00,19,0.9,50
38,2017-01-01 05:00:00,19,0.9,50.0
39,2017-01-01 05:00:00,19,0.9,50
40,2017-01-01 06:00:00,17,0.9,50
41,2017-01-01 06:00:00,17,0.9,50
42,2017-01-01 06:00:00,17,0.9,50.0
43,2017-01-01 06:00:00,17,0.9,50.0
44,2017-01-01 06:00:00,17.0,0.9,50
45,2017-01-01 06:00:00,17.0,0.9,50.0
46,2017-01-01 06:00:00,17.0,0.9,50
47,2017-01-01 06:00:00,17.0,0.9,50.0
48,2017-01-01 07:00:00,17.0,0.9,51.0
49,2017-01-01 07:00:00,17.0,0.9,51
50,2017-01-01 07:00:00,17.0,0.9,51.0
51,2017-01-01 07:00:00,17.0,0.9,51
52,2017-01-01 07:00:00,17,0.9,51.0
53,2017-01-01 07:00:00,17,0.9,51
54,2017-01-01 07:00:00,17,0.9,51.0
55,2017-01-01 07:00:00,17,0.9,51
56,2017-01-01 08:00:00,23,0.9,55.0
57,2017-01-01 08:00:00,23,0.9,55
58,2017-01-01 08:00:00,23,0.9,55.0
59,2017-01-01 08:00:00,23,0.9,55
60,2017-01-01 08:00:00,23.0,0.9,55.0
61,2017-01-01 08:00:00,23.0,0.9,55
62,2017-01-01 08:00:00,23.0,0.9,55.0
63,2017-01-01 08:00:00,23.0,0.9,55
64,2017-01-01 09:00:00,25,0.9,54.0
65,2017-01-01 09:00:00,25,0.9,54
66,2017-01-01 09:00:00,25,0.9,54.0
67,2017-01-01 09:00:00,25,0.9,54
68,2017-01-01 09:00:00,25.0,0.9,54.0
69,2017-01-01 09:00:00,25.0,0.9,54
70,2017-01-01 09:00:00,25.0,0.9,54.0
71,2017-01-01 09:00:00,25.0,0.9,54
72,2017-01-01 10:00:00,25.0,0.9,59.0
73,2017-01-01 10:00:00,25.0,0.9,59
74,2017-01-01 10:00:00,25.0,0.9,59.0
75,2017-01-01 10:00:00,25.0,0.9,59
76,2017-01-01 10:00:00,25,0.9,59.0
77,2017-01-01 10:00:00,25,0.9,59
78,2017-01-01 10:00:00,25,0.9,59.0
79,2017-01-01 10:00:00,25,0.9,59
80,2017-01-01 11:00:00,21,1.0,79.0
81,2017-01-01 11:00:00,21,1.0,79
82,2017-01-01 11:00:00,21,1.0,79.0
83,2017-01-01 11:00:00,21,1.0,79
84,2017-01-01 11:00:00,21.0,1.0,79.0
85,2017-01-01 11:00:00,21.0,1.0,79
86,2017-01-01 11:00:00,21.0,1.0,79
87,2017-01-01 11:00:00,21.0,1.0,79.0
88,2017-01-01 12:00:00,21.0,0.9,98.0
89,2017-01-01 12:00:00,21.0,0.9,98
90,2017-01-01 12:00:00,21.0,0.9,98.0
91,2017-01-01 12:00:00,21.0,0.9,98
92,2017-01-01 12:00:00,21,0.9,98.0
93,2017-01-01 12:00:00,21,0.9,98
94,2017-01-01 12:00:00,21,0.9,98.0
95,2017-01-01 12:00:00,21,0.9,98
96,2017-01-01 13:00:00,21,0.8,84.0
97,2017-01-01 13:00:00,21,0.8,84
98,2017-01-01 13:00:00,21,0.8,84.0
99,2017-01-01 13:00:00,21,0.8,84
100,2017-01-01 13:00:00,21.0,0.8,84.0
101,2017-01-01 13:00:00,21.0,0.8,84
102,2017-01-01 13:00:00,21.0,0.8,84.0
103,2017-01-01 13:00:00,21.0,0.8,84
104,2017-01-01 14:00:00,15,0.8,86.0
105,2017-01-01 14:00:00,15,0.8,86
106,2017-01-01 14:00:00,15,0.8,86.0
107,2017-01-01 14:00:00,15,0.8,86
108,2017-01-01 14:00:00,15.0,0.8,86.0
109,2017-01-01 14:00:00,15.0,0.8,86
110,2017-01-01 14:00:00,15.0,0.8,86.0
111,2017-01-01 14:00:00,15.0,0.8,86
112,2017-01-01 15:00:00,14.0,0.8,95.0
113,2017-01-01 15:00:00,14.0,0.8,95
114,2017-01-01 15:00:00,14.0,0.8,95.0
115,2017-01-01 15:00:00,14.0,0.8,95
116,2017-01-01 15:00:00,14,0.8,95.0
117,2017-01-01 15:00:00,14,0.8,95
118,2017-01-01 15:00:00,14,0.8,95.0
119,2017-01-01 15:00:00,14,0.8,95
120,2017-01-01 16:00:00,14,0.8,109
121,2017-01-01 16:00:00,14,0.8,109.0
122,2017-01-01 16:00:00,14,0.8,109.0
123,2017-01-01 16:00:00,14,0.8,109
124,2017-01-01 16:00:00,14.0,0.8,109.0
125,2017-01-01 16:00:00,14.0,0.8,109.0
126,2017-01-01 16:00:00,14.0,0.8,109
127,2017-01-01 16:00:00,14.0,0.8,109
128,2017-01-01 17:00:00,4,1.0,140
129,2017-01-01 17:00:00,4.0,1.0,140.0
130,2017-01-01 17:00:00,4.0,1.0,140
131,2017-01-01 17:00:00,4.0,1.0,140.0
132,2017-01-01 17:00:00,4.0,1.0,140
133,2017-01-01 17:00:00,4,1.0,140.0
134,2017-01-01 17:00:00,4,1.0,140
135,2017-01-01 17:00:00,4,1.0,140.0
136,2017-01-01 18:00:00,2,1.0,139
137,2017-01-01 18:00:00,2,1.0,139.0
138,2017-01-01 18:00:00,2,1.0,139
139,2017-01-01 18:00:00,2,1.0,139.0
140,2017-01-01 18:00:00,2.0,1.0,139
141,2017-01-01 18:00:00,2.0,1.0,139.0
142,2017-01-01 18:00:00,2.0,1.0,139.0
143,2017-01-01 18:00:00,2.0,1.0,139
144,2017-01-01 19:00:00,2,1.1,152.0
145,2017-01-01 19:00:00,2,1.1,152.0
146,2017-01-01 19:00:00,2,1.1,152
147,2017-01-01 19:00:00,2,1.1,152
148,2017-01-01 19:00:00,2.0,1.1,152
149,2017-01-01 19:00:00,2.0,1.1,152
150,2017-01-01 19:00:00,2.0,1.1,152.0
151,2017-01-01 19:00:00,2.0,1.1,152.0
152,2017-01-01 20:00:00,33.0,1.3,160.0
153,2017-01-01 20:00:00,33.0,1.3,160
154,2017-01-01 20:00:00,33.0,1.3,160.0
155,2017-01-01 20:00:00,33.0,1.3,160
156,2017-01-01 20:00:00,33,1.3,160.0
157,2017-01-01 20:00:00,33,1.3,160
158,2017-01-01 20:00:00,33,1.3,160.0
159,2017-01-01 20:00:00,33,1.3,160
160,2017-01-01 21:00:00,39,1.3,116
161,2017-01-01 21:00:00,39,1.3,116.0
162,2017-01-01 21:00:00,39,1.3,116
163,2017-01-01 21:00:00,39,1.3,116.0
164,2017-01-01 21:00:00,39.0,1.3,116.0
165,2017-01-01 21:00:00,39.0,1.3,116.0
166,2017-01-01 21:00:00,39.0,1.3,116
167,2017-01-01 21:00:00,39.0,1.3,116
168,2017-01-01 22:00:00,39,1.2,96
169,2017-01-01 22:00:00,39,1.2,96
170,2017-01-01 22:00:00,39,1.2,96.0
171,2017-01-01 22:00:00,39,1.2,96.0
172,2017-01-01 22:00:00,39.0,1.2,96.0
173,2017-01-01 22:00:00,39.0,1.2,96.0
174,2017-01-01 22:00:00,39.0,1.2,96
175,2017-01-01 22:00:00,39.0,1.2,96
176,2017-01-01 23:00:00,41,1.2,87
177,2017-01-01 23:00:00,41,1.2,87
178,2017-01-01 23:00:00,41,1.2,87.0
179,2017-01-01 23:00:00,41,1.2,87.0
180,2017-01-01 23:00:00,41.0,1.2,87.0
181,2017-01-01 23:00:00,41.0,1.2,87
182,2017-01-01 23:00:00,41.0,1.2,87.0
183,2017-01-01 23:00:00,41.0,1.2,87
184,2017-01-02 00:00:00,41,1.2,79.0
185,2017-01-02 00:00:00,41.0,1.2,79.0
186,2017-01-02 00:00:00,41.0,1.2,79
187,2017-01-02 00:00:00,41.0,1.2,79.0
188,2017-01-02 00:00:00,41.0,1.2,79
189,2017-01-02 00:00:00,41,1.2,79.0
190,2017-01-02 00:00:00,41,1.2,79
191,2017-01-02 00:00:00,41,1.2,79
192,2017-01-02 01:00:00,41,1.1,66
193,2017-01-02 02:00:00,35,1.1,63
194,2017-01-02 03:00:00,34,1.0,58
195,2017-01-02 04:00:00,34,1.0,58
196,2017-01-02 05:00:00,21,1.0,56
197,2017-01-02 06:00:00,18,1.0,58
198,2017-01-02 07:00:00,18,0.9,66
199,2017-01-02 08:00:00,18,1.0,83
200,2017-01-02 09:00:00,18,1.0,102
201,2017-01-02 10:00:00,18,1.1,126
202,2017-01-02 11:00:00,28,1.1,143
203,2017-01-02 12:00:00,29,0.9,98
204,2017-01-02 13:00:00,29,0.9,90
205,2017-01-02 14:00:00,26,0.9,116
206,2017-01-02 15:00:00,25,0.9,109
207,2017-01-02 16:00:00,25,0.9,114
208,2017-01-02 17:00:00,32,1.1,141
209,2017-01-02 18:00:00,34,1.1,148
210,2017-01-02 19:00:00,34,1.2,139
211,2017-01-02 20:00:00,42,1.3,144
212,2017-01-02 21:00:00,44,1.3,114
213,2017-01-02 22:00:00,44,1.2,95
214,2017-01-02 23:00:00,44,1.1,83
215,2017-01-03 00:00:00,44,1.0,77
216,2017-01-03 01:00:00,44,1.1,76
217,2017-01-03 02:00:00,32,1.0,69
218,2017-01-03 03:00:00,30,1.0,66
219,2017-01-03 04:00:00,30,1.0,63
220,2017-01-03 05:00:00,23,0.9,62
221,2017-01-03 06:00:00,22,0.9,64
222,2017-01-03 07:00:00,22,0.9,70
223,2017-01-03 08:00:00,21,0.8,60
224,2017-01-03 09:00:00,20,0.8,64
225,2017-01-03 10:00:00,20,0.8,66
226,2017-01-03 11:00:00,17,0.8,61
227,2017-01-03 12:00:00,16,0.8,71
228,2017-01-03 13:00:00,16,0.8,51
229,2017-01-03 14:00:00,12,0.8,80
230,2017-01-03 15:00:00,11,0.8,26
231,2017-01-03 16:00:00,11,0.9,26
232,2017-01-03 17:00:00,13,0.9,27
233,2017-01-03 18:00:00,13,0.9,53
234,2017-01-03 19:00:00,13,1.2,110
235,2017-01-03 20:00:00,28,1.1,113
236,2017-01-03 21:00:00,31,1.1,103
237,2017-01-03 22:00:00,31,1.1,70
238,2017-01-03 23:00:00,30,1.1,77
239,2017-01-04 00:00:00,30,1.1,73
240,2017-01-04 01:00:00,30,1.0,57
241,2017-01-04 02:00:00,30,1.0,52
242,2017-01-04 03:00:00,30,1.0,52
243,2017-01-04 04:00:00,30,1.0,56
244,2017-01-04 05:00:00,15,1.0,53
245,2017-01-04 06:00:00,12,1.0,53
246,2017-01-04 07:00:00,12,0.9,58
247,2017-01-04 08:00:00,17,0.9,58
248,2017-01-04 09:00:00,18,0.9,67
249,2017-01-04 10:00:00,18,0.9,66
250,2017-01-04 11:00:00,18,0.9,69
251,2017-01-04 12:00:00,19,0.9,75
252,2017-01-04 13:00:00,19,1.0,85
253,2017-01-04 14:00:00,5,0.9,86
254,2017-01-04 15:00:00,2,0.9,90
255,2017-01-04 16:00:00,2,0.9,92
256,2017-01-04 17:00:00,2,1.0,112
257,2017-01-04 18:00:00,2,1.1,129
258,2017-01-04 19:00:00,2,1.2,99
259,2017-01-04 20:00:00,34,1.2,101
260,2017-01-04 21:00:00,41,1.2,90
261,2017-01-04 22:00:00,41,1.1,84
262,2017-01-04 23:00:00,40,1.0,84
263,2017-01-05 00:00:00,39,1.0,80
264,2017-01-05 01:00:00,39,0.8,48
265,2017-01-05 02:00:00,18,0.8,21
266,2017-01-05 03:00:00,14,0.7,37
267,2017-01-05 04:00:00,14,0.8,48
268,2017-01-05 05:00:00,4,0.8,48
269,2017-01-05 06:00:00,2,0.8,69
270,2017-01-05 07:00:00,2,0.8,74
271,2017-01-05 08:00:00,9,0.7,63
272,2017-01-05 09:00:00,10,0.7,68
273,2017-01-05 10:00:00,10,0.8,111
274,2017-01-05 11:00:00,34,0.8,93
275,2017-01-05 12:00:00,39,0.7,69
276,2017-01-05 13:00:00,39,0.8,48
277,2017-01-05 14:00:00,8,0.8,52
278,2017-01-05 15:00:00,2,0.7,62
279,2017-01-05 16:00:00,2,0.7,55
280,2017-01-05 17:00:00,9,0.8,64
281,2017-01-05 18:00:00,10,0.7,49
282,2017-01-05 19:00:00,10,0.8,39
283,2017-01-05 20:00:00,13,0.8,42
284,2017-01-05 21:00:00,14,0.8,34
285,2017-01-05 22:00:00,14,0.8,25
286,2017-01-05 23:00:00,12,0.7,25
287,2017-01-06 00:00:00,11,0.7,17
288,2017-01-06 01:00:00,11,0.7,10
289,2017-01-06 02:00:00,4,0.7,7
290,2017-01-06 03:00:00,2,0.7,7
291,2017-01-06 04:00:00,2,0.7,7
292,2017-01-06 05:00:00,2,0.7,10
293,2017-01-06 06:00:00,2,0.7,9
294,2017-01-06 07:00:00,2,0.7,17
295,2017-01-06 08:00:00,2,0.8,24
296,2017-01-06 09:00:00,2,0.8,34
297,2017-01-06 10:00:00,2,0.8,47
298,2017-01-06 11:00:00,6,0.8,60
299,2017-01-06 12:00:00,7,0.8,62
300,2017-01-06 13:00:00,7,0.8,64
301,2017-01-06 14:00:00,3,0.8,45
302,2017-01-06 15:00:00,2,0.8,52
303,2017-01-06 16:00:00,2,0.8,74
304,2017-01-06 17:00:00,2,0.9,42
305,2017-01-06 18:00:00,2,1.0,131
306,2017-01-06 19:00:00,2,1.0,133
307,2017-01-06 20:00:00,31,1.1,121
308,2017-01-06 21:00:00,36,1.1,83
309,2017-01-06 22:00:00,36,1.0,99
310,2017-01-06 23:00:00,35,1.0,89
311,2017-01-07 00:00:00,35,1.1,76
312,2017-01-07 01:00:00,35,1.2,76
313,2017-01-07 02:00:00,32,1.1,63
314,2017-01-07 03:00:00,31,1.0,59
315,2017-01-07 04:00:00,31,0.9,53
316,2017-01-07 05:00:00,20,0.9,56
317,2017-01-07 06:00:00,17,0.9,60
318,2017-01-07 07:00:00,17,1.0,68
319,2017-01-07 08:00:00,24,1.0,93
320,2017-01-07 09:00:00,25,1.1,106
321,2017-01-07 10:00:00,25,1.2,139
322,2017-01-07 11:00:00,40,1.4,156
323,2017-01-07 12:00:00,43,1.2,128
324,2017-01-07 13:00:00,43,0.9,99
325,2017-01-07 14:00:00,24,0.8,42
326,2017-01-07 15:00:00,21,0.8,29
327,2017-01-07 16:00:00,21,0.9,29
328,2017-01-07 17:00:00,5,0.9,31
329,2017-01-07 18:00:00,2,0.9,66
330,2017-01-07 19:00:00,2,1.1,140
331,2017-01-07 20:00:00,37,1.1,131
332,2017-01-07 21:00:00,44,1.0,86
333,2017-01-07 22:00:00,44,1.1,110
334,2017-01-07 23:00:00,34,1.1,99
335,2017-01-08 00:00:00,32,1.0,94
336,2017-01-08 01:00:00,32,1.0,68
337,2017-01-08 02:00:00,30,1.0,64
338,2017-01-08 03:00:00,30,1.0,65
339,2017-01-08 04:00:00,30,1.0,58
340,2017-01-08 05:00:00,28,1.0,57
341,2017-01-08 06:00:00,28,1.0,56
342,2017-01-08 07:00:00,28,1.0,62
343,2017-01-08 08:00:00,19,1.0,73
344,2017-01-08 09:00:00,17,1.1,84
345,2017-01-08 10:00:00,17,1.1,104
346,2017-01-08 11:00:00,31,1.2,138
347,2017-01-08 12:00:00,34,1.2,106
348,2017-01-08 13:00:00,34,1.0,89
349,2017-01-08 14:00:00,31,1.0,76
350,2017-01-08 15:00:00,31,1.0,82
351,2017-01-08 16:00:00,31,1.0,90
352,2017-01-08 17:00:00,23,1.1,104
353,2017-01-08 18:00:00,21,1.1,125
354,2017-01-08 19:00:00,21,1.3,130
355,2017-01-08 20:00:00,42,1.4,137
356,2017-01-08 21:00:00,47,1.3,117
357,2017-01-08 22:00:00,47,1.3,100
358,2017-01-08 23:00:00,61,1.3,91
359,2017-01-09 00:00:00,64,1.3,81
360,2017-01-09 01:00:00,65,1.2,67
361,2017-01-09 02:00:00,54,1.3,66
362,2017-01-09 03:00:00,52,1.2,64
363,2017-01-09 04:00:00,52,1.1,61
364,2017-01-09 05:00:00,35,1.1,65
365,2017-01-09 06:00:00,32,1.1,73
366,2017-01-09 07:00:00,32,1.2,78
367,2017-01-09 08:00:00,39,1.2,78
368,2017-01-09 09:00:00,40,1.3,102
369,2017-01-09 10:00:00,40,1.4,109
370,2017-01-09 11:00:00,49,1.3,108
371,2017-01-09 12:00:00,50,1.1,104
372,2017-01-09 13:00:00,50,1.1,89
373,2017-01-09 14:00:00,27,1.1,71
374,2017-01-09 15:00:00,22,1.1,87
375,2017-01-09 16:00:00,22,1.1,67
376,2017-01-09 17:00:00,31,1.2,92
377,2017-01-09 18:00:00,32,1.3,101
378,2017-01-09 19:00:00,32,1.4,124
379,2017-01-09 20:00:00,75,1.4,105
380,2017-01-09 21:00:00,84,1.4,101
381,2017-01-09 22:00:00,84,1.4,85
382,2017-01-09 23:00:00,60,1.4,91
383,2017-01-10 00:00:00,56,1.5,81
384,2017-01-10 01:00:00,56,1.5,75
385,2017-01-10 02:00:00,54,1.4,70
386,2017-01-10 03:00:00,54,1.4,66
387,2017-01-10 04:00:00,52,1.3,68
388,2017-01-10 05:00:00,41,1.3,70
389,2017-01-10 06:00:00,38,1.3,65
390,2017-01-10 07:00:00,38,1.3,82
391,2017-01-10 08:00:00,48,1.3,100
392,2017-01-10 09:00:00,50,1.4,111
393,2017-01-10 10:00:00,50,1.4,108
394,2017-01-10 11:00:00,40,1.4,92
395,2017-01-10 12:00:00,38,1.4,97
396,2017-01-10 13:00:00,38,1.5,109
397,2017-01-10 14:00:00,48,1.5,90
398,2017-01-10 15:00:00,50,1.3,82
399,2017-01-10 16:00:00,50,1.3,85
400,2017-01-10 17:00:00,38,1.1,46
401,2017-01-10 18:00:00,36,1.1,37
402,2017-01-10 19:00:00,36,1.1,46
403,2017-01-10 20:00:00,33,1.1,52
404,2017-01-10 21:00:00,32,1.1,39
405,2017-01-10 22:00:00,32,1.0,22
406,2017-01-10 23:00:00,39,1.1,23
407,2017-01-11 00:00:00,41,1.0,20
408,2017-01-11 01:00:00,40,1.0,18
409,2017-01-11 02:00:00,32,1.0,16
410,2017-01-11 03:00:00,30,1.1,19
411,2017-01-11 04:00:00,29,1.0,20
412,2017-01-11 05:00:00,32,1.1,23
413,2017-01-11 06:00:00,32,1.1,32
414,2017-01-11 07:00:00,32,1.1,39
415,2017-01-11 08:00:00,43,1.1,51
416,2017-01-11 09:00:00,45,1.2,57
417,2017-01-11 10:00:00,45,1.2,51
418,2017-01-11 11:00:00,50,1.1,44
419,2017-01-11 12:00:00,51,1.1,57
420,2017-01-11 13:00:00,50,1.1,57
421,2017-01-11 14:00:00,37,1.1,43
422,2017-01-11 15:00:00,34,1.1,36
423,2017-01-11 16:00:00,34,1.1,45
424,2017-01-11 17:00:00,35,1.1,53
425,2017-01-11 18:00:00,35,1.2,74
426,2017-01-11 19:00:00,35,1.3,99
427,2017-01-11 20:00:00,58,1.4,86
428,2017-01-11 21:00:00,63,1.4,78
429,2017-01-11 22:00:00,63,1.3,66
430,2017-01-11 23:00:00,55,1.4,63
431,2017-01-12 00:00:00,53,1.2,58
432,2017-01-12 01:00:00,53,1.2,57
433,2017-01-12 02:00:00,46,1.2,56
434,2017-01-12 03:00:00,44,1.2,56
435,2017-01-12 04:00:00,46,1.3,54
436,2017-01-12 05:00:00,41,1.2,52
437,2017-01-12 06:00:00,40,1.2,58
438,2017-01-12 07:00:00,40,1.2,67
439,2017-01-12 08:00:00,47,1.2,87
440,2017-01-12 09:00:00,48,1.3,93
441,2017-01-12 10:00:00,48,1.4,92
442,2017-01-12 11:00:00,61,1.4,80
443,2017-01-12 12:00:00,64,1.3,78
444,2017-01-12 13:00:00,64,1.2,74
445,2017-01-12 14:00:00,48,1.2,56
446,2017-01-12 15:00:00,45,1.3,60
447,2017-01-12 16:00:00,45,1.3,62
448,2017-01-12 17:00:00,61,1.4,64
449,2017-01-12 18:00:00,65,1.4,80
450,2017-01-12 19:00:00,65,1.3,81
451,2017-01-12 20:00:00,74,1.4,87
452,2017-01-12 21:00:00,76,1.4,84
453,2017-01-12 22:00:00,76,1.5,78
454,2017-01-12 23:00:00,88,1.4,73
455,2017-01-13 00:00:00,90,1.5,67
456,2017-01-13 01:00:00,90,1.5,66
457,2017-01-13 02:00:00,70,1.5,64
458,2017-01-13 03:00:00,66,1.4,63
459,2017-01-13 04:00:00,66,1.3,62
460,2017-01-13 05:00:00,47,1.3,58
461,2017-01-13 06:00:00,44,1.3,58
462,2017-01-13 07:00:00,44,1.3,65
463,2017-01-13 08:00:00,40,1.3,84
464,2017-01-13 09:00:00,39,1.4,76
465,2017-01-13 10:00:00,39,1.4,96
466,2017-01-13 11:00:00,40,1.4,79
467,2017-01-13 12:00:00,40,1.3,51
468,2017-01-13 13:00:00,40,0.5,
469,2017-01-13 14:00:00,50,,
470,2017-01-13 15:00:00,52,,
471,2017-01-13 16:00:00,52,0.7,40
472,2017-01-13 17:00:00,10,0.6,45
473,2017-01-13 18:00:00,2,0.6,43
474,2017-01-13 19:00:00,3,0.6,44
475,2017-01-13 20:00:00,11,0.6,58
476,2017-01-13 21:00:00,13,0.6,53
477,2017-01-13 22:00:00,13,0.6,38
478,2017-01-13 23:00:00,18,0.7,51
479,2017-01-14 00:00:00,18,0.7,59
480,2017-01-14 01:00:00,18,0.7,64
481,2017-01-14 02:00:00,12,0.7,62
482,2017-01-14 03:00:00,11,0.7,49
483,2017-01-14 04:00:00,12,0.6,55
484,2017-01-14 05:00:00,3,0.6,58
485,2017-01-14 06:00:00,2,0.6,58
486,2017-01-14 07:00:00,2,0.7,71
487,2017-01-14 08:00:00,9,0.7,76
488,2017-01-14 09:00:00,11,0.7,99
489,2017-01-14 10:00:00,11,0.7,83
490,2017-01-14 11:00:00,23,0.7,73
491,2017-01-14 12:00:00,25,0.7,56
492,2017-01-14 13:00:00,25,0.7,58
493,2017-01-14 14:00:00,6,0.7,65
494,2017-01-14 15:00:00,2,0.7,64
495,2017-01-14 16:00:00,2,0.7,74
496,2017-01-14 17:00:00,8,0.8,85
497,2017-01-14 18:00:00,9,0.8,101
498,2017-01-14 19:00:00,9,0.8,89
499,2017-01-14 20:00:00,17,0.9,89
500,2017-01-14 21:00:00,18,1.0,82
501,2017-01-14 22:00:00,18,1.0,76
502,2017-01-14 23:00:00,28,1.1,71
503,2017-01-15 00:00:00,30,1.0,68
504,2017-01-15 01:00:00,30,0.7,44
505,2017-01-15 02:00:00,15,0.7,37
506,2017-01-15 03:00:00,12,0.7,24
507,2017-01-15 04:00:00,12,0.6,19
508,2017-01-15 05:00:00,4,0.6,19
509,2017-01-15 06:00:00,3,0.6,19
510,2017-01-15 07:00:00,3,0.6,34
511,2017-01-15 08:00:00,5,0.7,56
512,2017-01-15 09:00:00,6,0.7,67
513,2017-01-15 10:00:00,6,0.7,54
514,2017-01-15 11:00:00,16,0.7,83
515,2017-01-15 12:00:00,18,0.6,54
516,2017-01-15 13:00:00,18,0.7,45
517,2017-01-15 14:00:00,5,0.7,49
518,2017-01-15 15:00:00,3,0.7,48
519,2017-01-15 16:00:00,3,0.7,76
520,2017-01-15 17:00:00,2,0.7,85
521,2017-01-15 18:00:00,2,0.7,111
522,2017-01-15 19:00:00,2,0.9,146
523,2017-01-15 20:00:00,24,1.0,136
524,2017-01-15 21:00:00,28,1.0,110
525,2017-01-15 22:00:00,28,0.9,95
526,2017-01-15 23:00:00,26,0.8,71
527,2017-01-16 00:00:00,25,0.9,69
528,2017-01-16 01:00:00,25,0.8,61
529,2017-01-16 02:00:00,15,0.8,63
530,2017-01-16 03:00:00,13,0.7,45
531,2017-01-16 04:00:00,13,0.6,35
532,2017-01-16 05:00:00,10,0.7,37
533,2017-01-16 06:00:00,9,0.7,55
534,2017-01-16 07:00:00,9,0.7,65
535,2017-01-16 08:00:00,8,0.7,84
536,2017-01-16 09:00:00,7,0.7,86
537,2017-01-16 10:00:00,7,0.6,52
538,2017-01-16 11:00:00,6,0.7,54
539,2017-01-16 12:00:00,6,0.7,63
540,2017-01-16 13:00:00,6,0.7,41
541,2017-01-16 14:00:00,8,0.7,47
542,2017-01-16 15:00:00,9,0.6,43
543,2017-01-16 16:00:00,9,0.7,53
544,2017-01-16 17:00:00,3,0.7,95
545,2017-01-16 18:00:00,2,0.7,103
546,2017-01-16 19:00:00,2,0.6,45
547,2017-01-16 20:00:00,17,0.7,28
548,2017-01-16 21:00:00,20,0.6,20
549,2017-01-16 22:00:00,20,0.6,18
550,2017-01-16 23:00:00,5,0.6,18
551,2017-01-17 00:00:00,2,0.6,10
552,2017-01-17 01:00:00,2,0.6,12
553,2017-01-17 02:00:00,6,0.6,9
554,2017-01-17 03:00:00,7,0.6,9
555,2017-01-17 04:00:00,7,0.6,12
556,2017-01-17 05:00:00,3,0.6,10
557,2017-01-17 06:00:00,2,0.6,18
558,2017-01-17 07:00:00,2,0.6,26
559,2017-01-17 08:00:00,7,0.6,32
560,2017-01-17 09:00:00,8,0.6,34
561,2017-01-17 10:00:00,8,0.6,35
562,2017-01-17 11:00:00,14,0.6,34
563,2017-01-17 12:00:00,15,0.7,29
564,2017-01-17 13:00:00,15,0.7,30
565,2017-01-17 14:00:00,5,0.7,34
566,2017-01-17 15:00:00,3,0.7,42
567,2017-01-17 16:00:00,3,0.7,49
568,2017-01-17 17:00:00,2,0.7,55
569,2017-01-17 18:00:00,2,0.7,44
570,2017-01-17 19:00:00,2,0.7,39
571,2017-01-17 20:00:00,8,0.7,33
572,2017-01-17 21:00:00,9,0.7,27
573,2017-01-17 22:00:00,9,0.7,18
574,2017-01-17 23:00:00,8,0.7,20
575,2017-01-18 00:00:00,7,0.7,23
576,2017-01-18 01:00:00,7,0.7,16
577,2017-01-18 02:00:00,12,0.7,16
578,2017-01-18 03:00:00,13,0.7,12
579,2017-01-18 04:00:00,13,0.7,35
580,2017-01-18 05:00:00,4,0.7,37
581,2017-01-18 06:00:00,2,0.7,54
582,2017-01-18 07:00:00,2,0.7,67
583,2017-01-18 08:00:00,13,0.7,85
584,2017-01-18 09:00:00,15,0.8,84
585,2017-01-18 10:00:00,15,0.7,63
586,2017-01-18 11:00:00,16,0.8,67
587,2017-01-18 12:00:00,16,0.7,57
588,2017-01-18 13:00:00,16,0.7,44
589,2017-01-18 14:00:00,8,0.8,54
590,2017-01-18 15:00:00,7,0.8,62
