,Data,PM10,Nitrogen dioxide,Sulfur dioxide,Ozone,PM2.5
0,2020-03-01 00:00:00,16,22,1,62,11
1,2020-03-01 01:00:00,16.0,20,1.0,61.0,12
2,2020-03-01 01:00:00,16.0,20,1.0,61,12
3,2020-03-01 01:00:00,16.0,20,1,61,12.0
4,2020-03-01 01:00:00,16.0,20,1.0,61.0,12.0
5,2020-03-01 01:00:00,16.0,20,1,61.0,12
6,2020-03-01 01:00:00,16.0,20,1,61.0,12.0
7,2020-03-01 01:00:00,16.0,20.0,1,61,12
8,2020-03-01 01:00:00,16.0,20.0,1,61.0,12
9,2020-03-01 01:00:00,16.0,20.0,1,61.0,12.0
10,2020-03-01 01:00:00,16.0,20.0,1.0,61,12
11,2020-03-01 01:00:00,16.0,20.0,1.0,61,12.0
12,2020-03-01 01:00:00,16.0,20.0,1.0,61.0,12
13,2020-03-01 01:00:00,16.0,20,1,61,12
14,2020-03-01 01:00:00,16.0,20.0,1.0,61.0,12.0
15,2020-03-01 01:00:00,16.0,20.0,1,61,12.0
16,2020-03-01 01:00:00,16,20.0,1.0,61.0,12.0
17,2020-03-01 01:00:00,16.0,20,1.0,61,12.0
18,2020-03-01 01:00:00,16,20.0,1.0,61,12.0
19,2020-03-01 01:00:00,16,20.0,1.0,61.0,12
20,2020-03-01 01:00:00,16,20,1,61,12.0
21,2020-03-01 01:00:00,16,20,1,61.0,12
22,2020-03-01 01:00:00,16,20,1,61.0,12.0
23,2020-03-01 01:00:00,16,20,1.0,61,12
24,2020-03-01 01:00:00,16,20,1.0,61,12.0
25,2020-03-01 01:00:00,16,20,1.0,61.0,12
26,2020-03-01 01:00:00,16,20,1,61,12
27,2020-03-01 01:00:00,16,20.0,1,61,12
28,2020-03-01 01:00:00,16,20.0,1,61,12.0
29,2020-03-01 01:00:00,16,20.0,1,61.0,12
30,2020-03-01 01:00:00,16,20.0,1,61.0,12.0
31,2020-03-01 01:00:00,16,20,1.0,61.0,12.0
32,2020-03-01 01:00:00,16,20.0,1.0,61,12
33,2020-03-01 02:00:00,18.0,24.0,1.0,50.0,14.0
34,2020-03-01 02:00:00,18.0,24,1,50,14.0
35,2020-03-01 02:00:00,18.0,24,1,50.0,14
36,2020-03-01 02:00:00,18.0,24,1,50.0,14.0
37,2020-03-01 02:00:00,18.0,24,1.0,50,14
38,2020-03-01 02:00:00,18.0,24,1.0,50,14.0
39,2020-03-01 02:00:00,18.0,24,1.0,50.0,14
40,2020-03-01 02:00:00,18.0,24.0,1,50.0,14
41,2020-03-01 02:00:00,18.0,24.0,1,50,14
42,2020-03-01 02:00:00,18.0,24.0,1,50.0,14.0
43,2020-03-01 02:00:00,18.0,24.0,1.0,50,14
44,2020-03-01 02:00:00,18.0,24.0,1.0,50,14.0
45,2020-03-01 02:00:00,18.0,24,1,50,14
46,2020-03-01 02:00:00,18.0,24.0,1.0,50.0,14
47,2020-03-01 02:00:00,18.0,24,1.0,50.0,14.0
48,2020-03-01 02:00:00,18,24.0,1.0,50.0,14.0
49,2020-03-01 02:00:00,18.0,24.0,1,50,14.0
50,2020-03-01 02:00:00,18,24.0,1.0,50,14.0
51,2020-03-01 02:00:00,18,24.0,1.0,50.0,14
52,2020-03-01 02:00:00,18,24,1,50,14
53,2020-03-01 02:00:00,18,24,1,50,14.0
54,2020-03-01 02:00:00,18,24,1,50.0,14
55,2020-03-01 02:00:00,18,24,1.0,50,14
56,2020-03-01 02:00:00,18,24,1.0,50,14.0
57,2020-03-01 02:00:00,18,24,1,50.0,14.0
58,2020-03-01 02:00:00,18,24,1.0,50.0,14.0
59,2020-03-01 02:00:00,18,24.0,1,50,14
60,2020-03-01 02:00:00,18,24.0,1,50,14.0
61,2020-03-01 02:00:00,18,24.0,1,50.0,14
62,2020-03-01 02:00:00,18,24.0,1,50.0,14.0
63,2020-03-01 02:00:00,18,24.0,1.0,50,14
64,2020-03-01 02:00:00,18,24,1.0,50.0,14
65,2020-03-01 03:00:00,16.0,16,1.0,56.0,14
66,2020-03-01 03:00:00,16.0,16,1,56,14.0
67,2020-03-01 03:00:00,16.0,16,1,56.0,14
68,2020-03-01 03:00:00,16.0,16,1,56.0,14.0
69,2020-03-01 03:00:00,16.0,16,1.0,56,14
70,2020-03-01 03:00:00,16.0,16,1.0,56,14.0
71,2020-03-01 03:00:00,16.0,16,1.0,56.0,14.0
72,2020-03-01 03:00:00,16.0,16.0,1.0,56.0,14
73,2020-03-01 03:00:00,16.0,16.0,1,56,14.0
74,2020-03-01 03:00:00,16.0,16.0,1,56.0,14
75,2020-03-01 03:00:00,16.0,16.0,1,56.0,14.0
76,2020-03-01 03:00:00,16.0,16.0,1.0,56,14
77,2020-03-01 03:00:00,16.0,16.0,1.0,56,14.0
78,2020-03-01 03:00:00,16.0,16,1,56,14
79,2020-03-01 03:00:00,16.0,16.0,1.0,56.0,14.0
80,2020-03-01 03:00:00,16.0,16.0,1,56,14
81,2020-03-01 03:00:00,16,16.0,1.0,56.0,14.0
82,2020-03-01 03:00:00,16,16.0,1,56,14.0
83,2020-03-01 03:00:00,16,16.0,1.0,56,14.0
84,2020-03-01 03:00:00,16,16,1,56,14
85,2020-03-01 03:00:00,16,16,1,56,14.0
86,2020-03-01 03:00:00,16,16.0,1.0,56.0,14
87,2020-03-01 03:00:00,16,16,1,56.0,14.0
88,2020-03-01 03:00:00,16,16,1.0,56,14
89,2020-03-01 03:00:00,16,16,1.0,56,14.0
90,2020-03-01 03:00:00,16,16,1,56.0,14
91,2020-03-01 03:00:00,16,16,1.0,56.0,14.0
92,2020-03-01 03:00:00,16,16.0,1,56,14
93,2020-03-01 03:00:00,16,16.0,1,56.0,14
94,2020-03-01 03:00:00,16,16.0,1,56.0,14.0
95,2020-03-01 03:00:00,16,16.0,1.0,56,14
96,2020-03-01 03:00:00,16,16,1.0,56.0,14
97,2020-03-01 04:00:00,16.0,15,1.0,56.0,14
98,2020-03-01 04:00:00,16.0,15,1,56.0,14
99,2020-03-01 04:00:00,16.0,15,1,56,14.0
100,2020-03-01 04:00:00,16.0,15,1,56.0,14.0
101,2020-03-01 04:00:00,16.0,15,1.0,56,14
102,2020-03-01 04:00:00,16.0,15,1.0,56,14.0
103,2020-03-01 04:00:00,16.0,15,1.0,56.0,14.0
104,2020-03-01 04:00:00,16.0,15.0,1.0,56.0,14
105,2020-03-01 04:00:00,16.0,15.0,1,56,14.0
106,2020-03-01 04:00:00,16.0,15.0,1,56.0,14
107,2020-03-01 04:00:00,16.0,15.0,1,56.0,14.0
108,2020-03-01 04:00:00,16.0,15.0,1.0,56,14
109,2020-03-01 04:00:00,16.0,15.0,1.0,56,14.0
110,2020-03-01 04:00:00,16.0,15,1,56,14
111,2020-03-01 04:00:00,16.0,15.0,1.0,56.0,14.0
112,2020-03-01 04:00:00,16.0,15.0,1,56,14
113,2020-03-01 04:00:00,16,15.0,1.0,56.0,14.0
114,2020-03-01 04:00:00,16,15.0,1.0,56,14.0
115,2020-03-01 04:00:00,16,15.0,1.0,56.0,14
116,2020-03-01 04:00:00,16,15,1,56,14
117,2020-03-01 04:00:00,16,15,1,56,14.0
118,2020-03-01 04:00:00,16,15,1,56.0,14
119,2020-03-01 04:00:00,16,15,1.0,56,14
120,2020-03-01 04:00:00,16,15,1.0,56,14.0
121,2020-03-01 04:00:00,16,15,1.0,56.0,14
122,2020-03-01 04:00:00,16,15,1,56.0,14.0
123,2020-03-01 04:00:00,16,15.0,1,56,14
124,2020-03-01 04:00:00,16,15.0,1,56,14.0
125,2020-03-01 04:00:00,16,15.0,1,56.0,14
126,2020-03-01 04:00:00,16,15.0,1,56.0,14.0
127,2020-03-01 04:00:00,16,15.0,1.0,56,14
128,2020-03-01 04:00:00,16,15,1.0,56.0,14.0
129,2020-03-01 05:00:00,15.0,13,1.0,59.0,13
130,2020-03-01 05:00:00,15.0,13,1,59,13.0
131,2020-03-01 05:00:00,15.0,13,1,59.0,13
132,2020-03-01 05:00:00,15.0,13,1,59.0,13.0
133,2020-03-01 05:00:00,15.0,13,1.0,59,13
134,2020-03-01 05:00:00,15.0,13,1.0,59,13.0
135,2020-03-01 05:00:00,15.0,13,1.0,59.0,13.0
136,2020-03-01 05:00:00,15.0,13.0,1.0,59.0,13.0
137,2020-03-01 05:00:00,15.0,13.0,1,59,13.0
138,2020-03-01 05:00:00,15.0,13.0,1,59.0,13
139,2020-03-01 05:00:00,15.0,13.0,1,59.0,13.0
140,2020-03-01 05:00:00,15.0,13.0,1.0,59,13
141,2020-03-01 05:00:00,15.0,13.0,1.0,59,13.0
142,2020-03-01 05:00:00,15.0,13,1,59,13
143,2020-03-01 05:00:00,15.0,13.0,1,59,13
144,2020-03-01 05:00:00,15,13.0,1.0,59.0,13.0
145,2020-03-01 05:00:00,15.0,13.0,1.0,59.0,13
146,2020-03-01 05:00:00,15,13.0,1.0,59,13.0
147,2020-03-01 05:00:00,15,13,1,59,13
148,2020-03-01 05:00:00,15,13,1,59,13.0
149,2020-03-01 05:00:00,15,13,1,59.0,13
150,2020-03-01 05:00:00,15,13,1,59.0,13.0
151,2020-03-01 05:00:00,15,13,1.0,59,13
152,2020-03-01 05:00:00,15,13,1.0,59,13.0
153,2020-03-01 05:00:00,15,13.0,1.0,59.0,13
154,2020-03-01 05:00:00,15,13,1.0,59.0,13.0
155,2020-03-01 05:00:00,15,13.0,1,59,13
156,2020-03-01 05:00:00,15,13.0,1,59,13.0
157,2020-03-01 05:00:00,15,13.0,1,59.0,13
158,2020-03-01 05:00:00,15,13.0,1,59.0,13.0
159,2020-03-01 05:00:00,15,13.0,1.0,59,13
160,2020-03-01 05:00:00,15,13,1.0,59.0,13
161,2020-03-01 06:00:00,14.0,15,1,57,12
162,2020-03-01 06:00:00,14.0,15,1,57,12.0
163,2020-03-01 06:00:00,14.0,15,1,57.0,12
164,2020-03-01 06:00:00,14.0,15,1,57.0,12.0
165,2020-03-01 06:00:00,14.0,15,1.0,57,12
166,2020-03-01 06:00:00,14.0,15,1.0,57,12.0
167,2020-03-01 06:00:00,14.0,15,1.0,57.0,12
168,2020-03-01 06:00:00,14.0,15.0,1,57.0,12
169,2020-03-01 06:00:00,14.0,15.0,1,57,12
170,2020-03-01 06:00:00,14.0,15.0,1,57,12.0
171,2020-03-01 06:00:00,14.0,15.0,1,57.0,12.0
172,2020-03-01 06:00:00,14.0,15.0,1.0,57,12
173,2020-03-01 06:00:00,14.0,15.0,1.0,57,12.0
174,2020-03-01 06:00:00,14,15.0,1.0,57.0,12.0
175,2020-03-01 06:00:00,14.0,15.0,1.0,57.0,12.0
176,2020-03-01 06:00:00,14.0,15,1.0,57.0,12.0
177,2020-03-01 06:00:00,14.0,15.0,1.0,57.0,12
178,2020-03-01 06:00:00,14,15.0,1.0,57.0,12
179,2020-03-01 06:00:00,14,15.0,1.0,57,12
180,2020-03-01 06:00:00,14,15.0,1.0,57,12.0
181,2020-03-01 06:00:00,14,15,1,57,12
182,2020-03-01 06:00:00,14,15,1,57,12.0
183,2020-03-01 06:00:00,14,15,1,57.0,12.0
184,2020-03-01 06:00:00,14,15,1.0,57,12
185,2020-03-01 06:00:00,14,15,1.0,57,12.0
186,2020-03-01 06:00:00,14,15,1,57.0,12
187,2020-03-01 06:00:00,14,15,1.0,57.0,12.0
188,2020-03-01 06:00:00,14,15.0,1,57,12
189,2020-03-01 06:00:00,14,15.0,1,57,12.0
190,2020-03-01 06:00:00,14,15.0,1,57.0,12
191,2020-03-01 06:00:00,14,15.0,1,57.0,12.0
192,2020-03-01 06:00:00,14,15,1.0,57.0,12
193,2020-03-01 07:00:00,14.0,21,1.0,50.0,12
194,2020-03-01 07:00:00,14.0,21,1,50,12.0
195,2020-03-01 07:00:00,14.0,21,1,50.0,12
196,2020-03-01 07:00:00,14.0,21,1,50.0,12.0
197,2020-03-01 07:00:00,14.0,21,1.0,50,12
198,2020-03-01 07:00:00,14.0,21,1.0,50,12.0
199,2020-03-01 07:00:00,14.0,21,1.0,50.0,12.0
200,2020-03-01 07:00:00,14.0,21,1,50,12
201,2020-03-01 07:00:00,14.0,21.0,1,50,12.0
202,2020-03-01 07:00:00,14.0,21.0,1,50.0,12
203,2020-03-01 07:00:00,14.0,21.0,1,50.0,12.0
204,2020-03-01 07:00:00,14.0,21.0,1.0,50,12
205,2020-03-01 07:00:00,14.0,21.0,1.0,50,12.0
206,2020-03-01 07:00:00,14.0,21.0,1.0,50.0,12
207,2020-03-01 07:00:00,14.0,21.0,1,50,12
208,2020-03-01 07:00:00,14,21.0,1.0,50.0,12.0
209,2020-03-01 07:00:00,14.0,21.0,1.0,50.0,12.0
210,2020-03-01 07:00:00,14,21.0,1.0,50,12.0
211,2020-03-01 07:00:00,14,21,1,50,12
212,2020-03-01 07:00:00,14,21,1,50,12.0
213,2020-03-01 07:00:00,14,21,1,50.0,12
214,2020-03-01 07:00:00,14,21,1,50.0,12.0
215,2020-03-01 07:00:00,14,21,1.0,50,12
216,2020-03-01 07:00:00,14,21,1.0,50,12.0
217,2020-03-01 07:00:00,14,21.0,1.0,50.0,12
218,2020-03-01 07:00:00,14,21,1.0,50.0,12.0
219,2020-03-01 07:00:00,14,21.0,1,50,12
220,2020-03-01 07:00:00,14,21.0,1,50,12.0
221,2020-03-01 07:00:00,14,21.0,1,50.0,12
222,2020-03-01 07:00:00,14,21.0,1,50.0,12.0
223,2020-03-01 07:00:00,14,21.0,1.0,50,12
224,2020-03-01 07:00:00,14,21,1.0,50.0,12
225,2020-03-01 08:00:00,14.0,22,1,47,12.0
226,2020-03-01 08:00:00,14.0,22,1,47.0,12.0
227,2020-03-01 08:00:00,14.0,22,1.0,47,12
228,2020-03-01 08:00:00,14.0,22,1.0,47,12.0
229,2020-03-01 08:00:00,14.0,22,1.0,47.0,12
230,2020-03-01 08:00:00,14.0,22,1.0,47.0,12.0
231,2020-03-01 08:00:00,14.0,22.0,1,47.0,12
232,2020-03-01 08:00:00,14.0,22.0,1,47,12.0
233,2020-03-01 08:00:00,14.0,22,1,47,12
234,2020-03-01 08:00:00,14.0,22.0,1,47.0,12.0
235,2020-03-01 08:00:00,14.0,22.0,1.0,47,12
236,2020-03-01 08:00:00,14.0,22.0,1.0,47,12.0
237,2020-03-01 08:00:00,14.0,22.0,1.0,47.0,12
238,2020-03-01 08:00:00,14.0,22.0,1.0,47.0,12.0
239,2020-03-01 08:00:00,14.0,22.0,1,47,12
240,2020-03-01 08:00:00,14,22.0,1.0,47.0,12.0
241,2020-03-01 08:00:00,14.0,22,1,47.0,12
242,2020-03-01 08:00:00,14,22.0,1.0,47,12.0
243,2020-03-01 08:00:00,14,22,1,47,12
244,2020-03-01 08:00:00,14,22,1,47,12.0
245,2020-03-01 08:00:00,14,22,1,47.0,12
246,2020-03-01 08:00:00,14,22,1,47.0,12.0
247,2020-03-01 08:00:00,14,22,1.0,47,12
248,2020-03-01 08:00:00,14,22,1.0,47,12.0
249,2020-03-01 08:00:00,14,22.0,1.0,47.0,12
250,2020-03-01 08:00:00,14,22,1.0,47.0,12.0
251,2020-03-01 08:00:00,14,22.0,1,47,12
252,2020-03-01 08:00:00,14,22.0,1,47,12.0
253,2020-03-01 08:00:00,14,22.0,1,47.0,12
254,2020-03-01 08:00:00,14,22.0,1,47.0,12.0
255,2020-03-01 08:00:00,14,22.0,1.0,47,12
256,2020-03-01 08:00:00,14,22,1.0,47.0,12
257,2020-03-01 09:00:00,16.0,25,1,44,14
258,2020-03-01 09:00:00,16.0,25,1,44,14.0
259,2020-03-01 09:00:00,16.0,25,1,44.0,14
260,2020-03-01 09:00:00,16.0,25,1,44.0,14.0
261,2020-03-01 09:00:00,16.0,25,1.0,44,14
262,2020-03-01 09:00:00,16.0,25,1.0,44,14.0
263,2020-03-01 09:00:00,16.0,25,1.0,44.0,14
264,2020-03-01 09:00:00,16.0,25.0,1,44.0,14
265,2020-03-01 09:00:00,16.0,25.0,1,44,14
266,2020-03-01 09:00:00,16.0,25.0,1,44,14.0
267,2020-03-01 09:00:00,16.0,25.0,1,44.0,14.0
268,2020-03-01 09:00:00,16.0,25.0,1.0,44,14
269,2020-03-01 09:00:00,16.0,25.0,1.0,44.0,14.0
270,2020-03-01 09:00:00,16,25.0,1.0,44.0,14.0
271,2020-03-01 09:00:00,16.0,25.0,1.0,44,14.0
272,2020-03-01 09:00:00,16.0,25,1.0,44.0,14.0
273,2020-03-01 09:00:00,16.0,25.0,1.0,44.0,14
274,2020-03-01 09:00:00,16,25.0,1.0,44.0,14
275,2020-03-01 09:00:00,16,25.0,1.0,44,14
276,2020-03-01 09:00:00,16,25,1,44,14
277,2020-03-01 09:00:00,16,25,1,44,14.0
278,2020-03-01 09:00:00,16,25,1,44.0,14
279,2020-03-01 09:00:00,16,25,1,44.0,14.0
280,2020-03-01 09:00:00,16,25,1.0,44,14
281,2020-03-01 09:00:00,16,25,1.0,44,14.0
282,2020-03-01 09:00:00,16,25.0,1.0,44,14.0
283,2020-03-01 09:00:00,16,25,1.0,44.0,14.0
284,2020-03-01 09:00:00,16,25.0,1,44,14
285,2020-03-01 09:00:00,16,25.0,1,44,14.0
286,2020-03-01 09:00:00,16,25.0,1,44.0,14
287,2020-03-01 09:00:00,16,25.0,1,44.0,14.0
288,2020-03-01 09:00:00,16,25,1.0,44.0,14
289,2020-03-01 10:00:00,14.0,27,1,43,12.0
290,2020-03-01 10:00:00,14.0,27,1,43.0,12
291,2020-03-01 10:00:00,14.0,27,1,43.0,12.0
292,2020-03-01 10:00:00,14.0,27,1.0,43,12
293,2020-03-01 10:00:00,14.0,27,1.0,43,12.0
294,2020-03-01 10:00:00,14.0,27,1.0,43.0,12
295,2020-03-01 10:00:00,14.0,27,1.0,43.0,12.0
296,2020-03-01 10:00:00,14.0,27.0,1,43.0,12
297,2020-03-01 10:00:00,14.0,27.0,1,43,12.0
298,2020-03-01 10:00:00,14.0,27.0,1,43.0,12.0
299,2020-03-01 10:00:00,14.0,27.0,1.0,43,12
300,2020-03-01 10:00:00,14.0,27.0,1.0,43,12.0
301,2020-03-01 10:00:00,14.0,27,1,43,12
302,2020-03-01 10:00:00,14.0,27.0,1.0,43.0,12.0
303,2020-03-01 10:00:00,14.0,27.0,1,43,12
304,2020-03-01 10:00:00,14.0,27.0,1.0,43.0,12
305,2020-03-01 10:00:00,14,27.0,1.0,43.0,12.0
306,2020-03-01 10:00:00,14,27.0,1.0,43,12.0
307,2020-03-01 10:00:00,14,27.0,1.0,43.0,12
308,2020-03-01 10:00:00,14,27,1,43,12
309,2020-03-01 10:00:00,14,27,1,43,12.0
310,2020-03-01 10:00:00,14,27,1,43.0,12
311,2020-03-01 10:00:00,14,27,1.0,43,12
312,2020-03-01 10:00:00,14,27,1.0,43,12.0
313,2020-03-01 10:00:00,14,27,1,43.0,12.0
314,2020-03-01 10:00:00,14,27,1.0,43.0,12.0
315,2020-03-01 10:00:00,14,27.0,1,43,12
316,2020-03-01 10:00:00,14,27.0,1,43,12.0
317,2020-03-01 10:00:00,14,27.0,1,43.0,12
318,2020-03-01 10:00:00,14,27.0,1,43.0,12.0
319,2020-03-01 10:00:00,14,27.0,1.0,43,12
320,2020-03-01 10:00:00,14,27,1.0,43.0,12
321,2020-03-01 11:00:00,14.0,29,1.0,41.0,12
322,2020-03-01 11:00:00,14.0,29,1,41,12.0
323,2020-03-01 11:00:00,14.0,29,1,41.0,12
324,2020-03-01 11:00:00,14.0,29,1,41.0,12.0
325,2020-03-01 11:00:00,14.0,29,1.0,41,12
326,2020-03-01 11:00:00,14.0,29,1.0,41,12.0
327,2020-03-01 11:00:00,14.0,29,1.0,41.0,12.0
328,2020-03-01 11:00:00,14.0,29.0,1.0,41.0,12.0
329,2020-03-01 11:00:00,14.0,29.0,1,41,12.0
330,2020-03-01 11:00:00,14.0,29.0,1,41.0,12
331,2020-03-01 11:00:00,14.0,29.0,1,41.0,12.0
332,2020-03-01 11:00:00,14.0,29.0,1.0,41,12
333,2020-03-01 11:00:00,14.0,29.0,1.0,41,12.0
334,2020-03-01 11:00:00,14.0,29,1,41,12
335,2020-03-01 11:00:00,14.0,29.0,1.0,41.0,12
336,2020-03-01 11:00:00,14.0,29.0,1,41,12
337,2020-03-01 11:00:00,14,29.0,1.0,41.0,12
338,2020-03-01 11:00:00,14,29.0,1,41.0,12
339,2020-03-01 11:00:00,14,29.0,1.0,41,12.0
340,2020-03-01 11:00:00,14,29,1,41,12
341,2020-03-01 11:00:00,14,29,1,41,12.0
342,2020-03-01 11:00:00,14,29,1,41.0,12
343,2020-03-01 11:00:00,14,29,1.0,41,12
344,2020-03-01 11:00:00,14,29,1.0,41,12.0
345,2020-03-01 11:00:00,14,29,1.0,41.0,12
346,2020-03-01 11:00:00,14,29,1,41.0,12.0
347,2020-03-01 11:00:00,14,29.0,1,41,12
348,2020-03-01 11:00:00,14,29.0,1,41,12.0
349,2020-03-01 11:00:00,14,29.0,1.0,41.0,12.0
350,2020-03-01 11:00:00,14,29.0,1,41.0,12.0
351,2020-03-01 11:00:00,14,29.0,1.0,41,12
352,2020-03-01 11:00:00,14,29,1.0,41.0,12.0
353,2020-03-01 12:00:00,16.0,29,1.0,46.0,14
354,2020-03-01 12:00:00,16.0,29,1,46,14.0
355,2020-03-01 12:00:00,16.0,29,1,46.0,14
356,2020-03-01 12:00:00,16.0,29,1,46.0,14.0
357,2020-03-01 12:00:00,16.0,29,1.0,46,14
358,2020-03-01 12:00:00,16.0,29,1.0,46,14.0
359,2020-03-01 12:00:00,16.0,29,1.0,46.0,14.0
360,2020-03-01 12:00:00,16.0,29.0,1.0,46.0,14.0
361,2020-03-01 12:00:00,16.0,29.0,1,46,14.0
362,2020-03-01 12:00:00,16.0,29.0,1,46.0,14
363,2020-03-01 12:00:00,16.0,29.0,1,46.0,14.0
364,2020-03-01 12:00:00,16.0,29.0,1.0,46,14
365,2020-03-01 12:00:00,16.0,29.0,1.0,46,14.0
366,2020-03-01 12:00:00,16.0,29,1,46,14
367,2020-03-01 12:00:00,16.0,29.0,1,46,14
368,2020-03-01 12:00:00,16,29.0,1.0,46.0,14.0
369,2020-03-01 12:00:00,16.0,29.0,1.0,46.0,14
370,2020-03-01 12:00:00,16,29.0,1.0,46,14.0
371,2020-03-01 12:00:00,16,29,1,46,14
372,2020-03-01 12:00:00,16,29,1,46,14.0
373,2020-03-01 12:00:00,16,29,1,46.0,14
374,2020-03-01 12:00:00,16,29,1,46.0,14.0
375,2020-03-01 12:00:00,16,29,1.0,46,14
376,2020-03-01 12:00:00,16,29,1.0,46,14.0
377,2020-03-01 12:00:00,16,29.0,1.0,46.0,14
378,2020-03-01 12:00:00,16,29,1.0,46.0,14.0
379,2020-03-01 12:00:00,16,29.0,1,46,14
380,2020-03-01 12:00:00,16,29.0,1,46,14.0
381,2020-03-01 12:00:00,16,29.0,1,46.0,14
382,2020-03-01 12:00:00,16,29.0,1,46.0,14.0
383,2020-03-01 12:00:00,16,29.0,1.0,46,14
384,2020-03-01 12:00:00,16,29,1.0,46.0,14
385,2020-03-01 13:00:00,15.0,27,1,49,12
386,2020-03-01 13:00:00,15.0,27,1,49,12.0
387,2020-03-01 13:00:00,15.0,27,1,49.0,12
388,2020-03-01 13:00:00,15.0,27,1,49.0,12.0
389,2020-03-01 13:00:00,15.0,27,1.0,49,12
390,2020-03-01 13:00:00,15.0,27,1.0,49,12.0
391,2020-03-01 13:00:00,15.0,27,1.0,49.0,12
392,2020-03-01 13:00:00,15.0,27.0,1,49.0,12
393,2020-03-01 13:00:00,15.0,27.0,1,49,12
394,2020-03-01 13:00:00,15.0,27.0,1,49,12.0
395,2020-03-01 13:00:00,15.0,27.0,1,49.0,12.0
396,2020-03-01 13:00:00,15.0,27.0,1.0,49,12
397,2020-03-01 13:00:00,15.0,27.0,1.0,49,12.0
398,2020-03-01 13:00:00,15,27.0,1.0,49.0,12.0
399,2020-03-01 13:00:00,15.0,27.0,1.0,49.0,12.0
400,2020-03-01 13:00:00,15.0,27,1.0,49.0,12.0
401,2020-03-01 13:00:00,15.0,27.0,1.0,49.0,12
402,2020-03-01 13:00:00,15,27.0,1.0,49.0,12
403,2020-03-01 13:00:00,15,27.0,1.0,49,12
404,2020-03-01 13:00:00,15,27.0,1.0,49,12.0
405,2020-03-01 13:00:00,15,27,1,49,12
406,2020-03-01 13:00:00,15,27,1,49,12.0
407,2020-03-01 13:00:00,15,27,1,49.0,12.0
408,2020-03-01 13:00:00,15,27,1.0,49,12
409,2020-03-01 13:00:00,15,27,1.0,49,12.0
410,2020-03-01 13:00:00,15,27,1,49.0,12
411,2020-03-01 13:00:00,15,27,1.0,49.0,12.0
412,2020-03-01 13:00:00,15,27.0,1,49,12
413,2020-03-01 13:00:00,15,27.0,1,49,12.0
414,2020-03-01 13:00:00,15,27.0,1,49.0,12
415,2020-03-01 13:00:00,15,27.0,1,49.0,12.0
416,2020-03-01 13:00:00,15,27,1.0,49.0,12
417,2020-03-01 14:00:00,13.0,21,1.0,53.0,11
418,2020-03-01 14:00:00,13.0,21,1,53,11.0
419,2020-03-01 14:00:00,13.0,21,1,53.0,11
420,2020-03-01 14:00:00,13.0,21,1,53.0,11.0
421,2020-03-01 14:00:00,13.0,21,1.0,53,11
422,2020-03-01 14:00:00,13.0,21,1.0,53,11.0
423,2020-03-01 14:00:00,13.0,21,1.0,53.0,11.0
424,2020-03-01 14:00:00,13.0,21,1,53,11
425,2020-03-01 14:00:00,13.0,21.0,1,53,11.0
426,2020-03-01 14:00:00,13.0,21.0,1.0,53.0,11.0
427,2020-03-01 14:00:00,13.0,21.0,1,53.0,11.0
428,2020-03-01 14:00:00,13.0,21.0,1.0,53,11
429,2020-03-01 14:00:00,13.0,21.0,1.0,53,11.0
430,2020-03-01 14:00:00,13.0,21.0,1.0,53.0,11
431,2020-03-01 14:00:00,13.0,21.0,1,53,11
432,2020-03-01 14:00:00,13,21.0,1.0,53.0,11.0
433,2020-03-01 14:00:00,13.0,21.0,1,53.0,11
434,2020-03-01 14:00:00,13,21.0,1.0,53,11.0
435,2020-03-01 14:00:00,13,21.0,1.0,53.0,11
436,2020-03-01 14:00:00,13,21,1,53,11
437,2020-03-01 14:00:00,13,21,1,53,11.0
438,2020-03-01 14:00:00,13,21,1,53.0,11
439,2020-03-01 14:00:00,13,21,1.0,53,11
440,2020-03-01 14:00:00,13,21,1.0,53,11.0
441,2020-03-01 14:00:00,13,21,1,53.0,11.0
442,2020-03-01 14:00:00,13,21,1.0,53.0,11.0
443,2020-03-01 14:00:00,13,21.0,1,53,11
444,2020-03-01 14:00:00,13,21.0,1,53,11.0
445,2020-03-01 14:00:00,13,21.0,1,53.0,11
446,2020-03-01 14:00:00,13,21.0,1,53.0,11.0
447,2020-03-01 14:00:00,13,21.0,1.0,53,11
448,2020-03-01 14:00:00,13,21,1.0,53.0,11
449,2020-03-01 15:00:00,13.0,30,1.0,44.0,11
450,2020-03-01 15:00:00,13.0,30,1,44,11.0
451,2020-03-01 15:00:00,13.0,30,1,44.0,11
452,2020-03-01 15:00:00,13.0,30,1,44.0,11.0
453,2020-03-01 15:00:00,13.0,30,1.0,44,11
454,2020-03-01 15:00:00,13.0,30,1.0,44,11.0
455,2020-03-01 15:00:00,13.0,30,1.0,44.0,11.0
456,2020-03-01 15:00:00,13.0,30.0,1.0,44.0,11.0
457,2020-03-01 15:00:00,13.0,30.0,1,44,11.0
458,2020-03-01 15:00:00,13.0,30.0,1,44.0,11
459,2020-03-01 15:00:00,13.0,30.0,1,44.0,11.0
460,2020-03-01 15:00:00,13.0,30.0,1.0,44,11
461,2020-03-01 15:00:00,13.0,30.0,1.0,44,11.0
462,2020-03-01 15:00:00,13.0,30.0,1.0,44.0,11
463,2020-03-01 15:00:00,13.0,30,1,44,11
