,Data,PM10,Nitrogen dioxide,Ozone,PM2.5
0,2020-03-01 00:00:00,20,21,53,14
1,2020-03-01 01:00:00,21.0,17.0,51.0,14.0
2,2020-03-01 01:00:00,21.0,17.0,51.0,14
3,2020-03-01 01:00:00,21.0,17.0,51,14.0
4,2020-03-01 01:00:00,21.0,17.0,51,14
5,2020-03-01 01:00:00,21.0,17,51.0,14.0
6,2020-03-01 01:00:00,21.0,17,51.0,14
7,2020-03-01 01:00:00,21.0,17,51,14.0
8,2020-03-01 01:00:00,21.0,17,51,14
9,2020-03-01 01:00:00,21,17.0,51.0,14
10,2020-03-01 01:00:00,21,17.0,51,14.0
11,2020-03-01 01:00:00,21,17.0,51,14
12,2020-03-01 01:00:00,21,17,51.0,14.0
13,2020-03-01 01:00:00,21,17,51.0,14
14,2020-03-01 01:00:00,21,17,51,14.0
15,2020-03-01 01:00:00,21,17,51,14
16,2020-03-01 01:00:00,21,17.0,51.0,14.0
17,2020-03-01 02:00:00,24.0,16,52,16.0
18,2020-03-01 02:00:00,24.0,16.0,52.0,16.0
19,2020-03-01 02:00:00,24.0,16.0,52.0,16
20,2020-03-01 02:00:00,24.0,16.0,52,16.0
21,2020-03-01 02:00:00,24.0,16.0,52,16
22,2020-03-01 02:00:00,24.0,16,52.0,16.0
23,2020-03-01 02:00:00,24.0,16,52.0,16
24,2020-03-01 02:00:00,24.0,16,52,16
25,2020-03-01 02:00:00,24,16,52,16
26,2020-03-01 02:00:00,24,16.0,52.0,16
27,2020-03-01 02:00:00,24,16.0,52,16.0
28,2020-03-01 02:00:00,24,16.0,52,16
29,2020-03-01 02:00:00,24,16,52.0,16.0
30,2020-03-01 02:00:00,24,16,52.0,16
31,2020-03-01 02:00:00,24,16,52,16.0
32,2020-03-01 02:00:00,24,16.0,52.0,16.0
33,2020-03-01 03:00:00,24.0,18,48.0,17
34,2020-03-01 03:00:00,24.0,18.0,48.0,17.0
35,2020-03-01 03:00:00,24.0,18.0,48.0,17
36,2020-03-01 03:00:00,24.0,18.0,48,17.0
37,2020-03-01 03:00:00,24.0,18.0,48,17
38,2020-03-01 03:00:00,24.0,18,48.0,17.0
39,2020-03-01 03:00:00,24.0,18,48,17.0
40,2020-03-01 03:00:00,24.0,18,48,17
41,2020-03-01 03:00:00,24,18.0,48.0,17
42,2020-03-01 03:00:00,24,18.0,48,17.0
43,2020-03-01 03:00:00,24,18.0,48,17
44,2020-03-01 03:00:00,24,18,48.0,17.0
45,2020-03-01 03:00:00,24,18,48.0,17
46,2020-03-01 03:00:00,24,18,48,17.0
47,2020-03-01 03:00:00,24,18,48,17
48,2020-03-01 03:00:00,24,18.0,48.0,17.0
49,2020-03-01 04:00:00,21.0,13.0,53.0,17.0
50,2020-03-01 04:00:00,21.0,13.0,53.0,17
51,2020-03-01 04:00:00,21.0,13.0,53,17
52,2020-03-01 04:00:00,21.0,13,53.0,17.0
53,2020-03-01 04:00:00,21.0,13,53.0,17
54,2020-03-01 04:00:00,21.0,13,53,17.0
55,2020-03-01 04:00:00,21.0,13,53,17
56,2020-03-01 04:00:00,21.0,13.0,53,17.0
57,2020-03-01 04:00:00,21,13.0,53.0,17
58,2020-03-01 04:00:00,21,13.0,53,17.0
59,2020-03-01 04:00:00,21,13.0,53,17
60,2020-03-01 04:00:00,21,13,53.0,17.0
61,2020-03-01 04:00:00,21,13,53.0,17
62,2020-03-01 04:00:00,21,13,53,17.0
63,2020-03-01 04:00:00,21,13,53,17
64,2020-03-01 04:00:00,21,13.0,53.0,17.0
65,2020-03-01 05:00:00,17.0,8.0,69.0,12.0
66,2020-03-01 05:00:00,17.0,8.0,69.0,12
67,2020-03-01 05:00:00,17.0,8.0,69,12.0
68,2020-03-01 05:00:00,17.0,8.0,69,12
69,2020-03-01 05:00:00,17.0,8,69.0,12.0
70,2020-03-01 05:00:00,17.0,8,69.0,12
71,2020-03-01 05:00:00,17.0,8,69,12.0
72,2020-03-01 05:00:00,17.0,8,69,12
73,2020-03-01 05:00:00,17,8.0,69,12.0
74,2020-03-01 05:00:00,17,8.0,69.0,12
75,2020-03-01 05:00:00,17,8.0,69,12
76,2020-03-01 05:00:00,17,8,69.0,12.0
77,2020-03-01 05:00:00,17,8,69.0,12
78,2020-03-01 05:00:00,17,8,69,12.0
79,2020-03-01 05:00:00,17,8,69,12
80,2020-03-01 05:00:00,17,8.0,69.0,12.0
81,2020-03-01 06:00:00,15.0,8,66.0,8.0
82,2020-03-01 06:00:00,15.0,8,66.0,8
83,2020-03-01 06:00:00,15.0,8.0,66,8
84,2020-03-01 06:00:00,15.0,8,66,8.0
85,2020-03-01 06:00:00,15.0,8.0,66.0,8
86,2020-03-01 06:00:00,15.0,8.0,66.0,8.0
87,2020-03-01 06:00:00,15.0,8.0,66,8.0
88,2020-03-01 06:00:00,15.0,8,66,8
89,2020-03-01 06:00:00,15,8.0,66.0,8
90,2020-03-01 06:00:00,15,8.0,66,8.0
91,2020-03-01 06:00:00,15,8.0,66,8
92,2020-03-01 06:00:00,15,8,66.0,8.0
93,2020-03-01 06:00:00,15,8,66.0,8
94,2020-03-01 06:00:00,15,8,66,8.0
95,2020-03-01 06:00:00,15,8,66,8
96,2020-03-01 06:00:00,15,8.0,66.0,8.0
97,2020-03-01 07:00:00,14.0,8.0,68.0,8.0
98,2020-03-01 07:00:00,14.0,8.0,68.0,8
99,2020-03-01 07:00:00,14.0,8.0,68,8.0
100,2020-03-01 07:00:00,14.0,8,68.0,8.0
101,2020-03-01 07:00:00,14.0,8,68.0,8
102,2020-03-01 07:00:00,14.0,8,68,8.0
103,2020-03-01 07:00:00,14.0,8,68,8
104,2020-03-01 07:00:00,14,8.0,68.0,8.0
105,2020-03-01 07:00:00,14.0,8.0,68,8
106,2020-03-01 07:00:00,14,8.0,68,8.0
107,2020-03-01 07:00:00,14,8.0,68,8
108,2020-03-01 07:00:00,14,8,68.0,8.0
109,2020-03-01 07:00:00,14,8,68.0,8
110,2020-03-01 07:00:00,14,8,68,8.0
111,2020-03-01 07:00:00,14,8,68,8
112,2020-03-01 07:00:00,14,8.0,68.0,8
113,2020-03-01 08:00:00,15.0,9.0,66.0,8.0
114,2020-03-01 08:00:00,15.0,9.0,66.0,8
115,2020-03-01 08:00:00,15.0,9.0,66,8.0
116,2020-03-01 08:00:00,15.0,9.0,66,8
117,2020-03-01 08:00:00,15.0,9,66.0,8.0
118,2020-03-01 08:00:00,15.0,9,66.0,8
119,2020-03-01 08:00:00,15.0,9,66,8.0
120,2020-03-01 08:00:00,15.0,9,66,8
121,2020-03-01 08:00:00,15,9.0,66,8
122,2020-03-01 08:00:00,15,9.0,66.0,8
123,2020-03-01 08:00:00,15,9.0,66,8.0
124,2020-03-01 08:00:00,15,9,66.0,8.0
125,2020-03-01 08:00:00,15,9,66.0,8
126,2020-03-01 08:00:00,15,9,66,8.0
127,2020-03-01 08:00:00,15,9,66,8
128,2020-03-01 08:00:00,15,9.0,66.0,8.0
129,2020-03-01 09:00:00,14.0,12,60.0,8
130,2020-03-01 09:00:00,14.0,12,60.0,8.0
131,2020-03-01 09:00:00,14.0,12.0,60,8
132,2020-03-01 09:00:00,14,12.0,60,8
133,2020-03-01 09:00:00,14.0,12.0,60.0,8
134,2020-03-01 09:00:00,14.0,12,60,8.0
135,2020-03-01 09:00:00,14.0,12.0,60.0,8.0
136,2020-03-01 09:00:00,14.0,12.0,60,8.0
137,2020-03-01 09:00:00,14.0,12,60,8
138,2020-03-01 09:00:00,14,12,60.0,8.0
139,2020-03-01 09:00:00,14,12.0,60.0,8
140,2020-03-01 09:00:00,14,12.0,60,8.0
141,2020-03-01 09:00:00,14,12,60.0,8
142,2020-03-01 09:00:00,14,12,60,8.0
143,2020-03-01 09:00:00,14,12,60,8
144,2020-03-01 09:00:00,14,12.0,60.0,8.0
145,2020-03-01 10:00:00,14.0,11.0,63.0,9.0
146,2020-03-01 10:00:00,14.0,11.0,63.0,9
147,2020-03-01 10:00:00,14.0,11.0,63,9.0
148,2020-03-01 10:00:00,14.0,11.0,63,9
149,2020-03-01 10:00:00,14.0,11,63.0,9
150,2020-03-01 10:00:00,14.0,11,63,9.0
151,2020-03-01 10:00:00,14.0,11,63,9
152,2020-03-01 10:00:00,14,11.0,63.0,9.0
153,2020-03-01 10:00:00,14.0,11,63.0,9.0
154,2020-03-01 10:00:00,14,11.0,63,9.0
155,2020-03-01 10:00:00,14,11.0,63,9
156,2020-03-01 10:00:00,14,11,63.0,9.0
157,2020-03-01 10:00:00,14,11,63.0,9
158,2020-03-01 10:00:00,14,11,63,9.0
159,2020-03-01 10:00:00,14,11,63,9
160,2020-03-01 10:00:00,14,11.0,63.0,9
161,2020-03-01 11:00:00,13.0,14.0,60,9
162,2020-03-01 11:00:00,13.0,14,60.0,9.0
163,2020-03-01 11:00:00,13.0,14,60.0,9
164,2020-03-01 11:00:00,13.0,14,60,9.0
165,2020-03-01 11:00:00,13.0,14,60,9
166,2020-03-01 11:00:00,13,14.0,60.0,9.0
167,2020-03-01 11:00:00,13,14.0,60.0,9
168,2020-03-01 11:00:00,13,14,60.0,9.0
169,2020-03-01 11:00:00,13,14.0,60,9
170,2020-03-01 11:00:00,13,14,60.0,9
171,2020-03-01 11:00:00,13,14,60,9.0
172,2020-03-01 11:00:00,13,14,60,9
173,2020-03-01 11:00:00,13.0,14.0,60,9.0
174,2020-03-01 11:00:00,13.0,14.0,60.0,9.0
175,2020-03-01 11:00:00,13,14.0,60,9.0
176,2020-03-01 11:00:00,13.0,14.0,60.0,9
177,2020-03-01 12:00:00,13.0,14,61.0,9
178,2020-03-01 12:00:00,13.0,14,61.0,9.0
179,2020-03-01 12:00:00,13.0,14.0,61,9
180,2020-03-01 12:00:00,13.0,14.0,61.0,9.0
181,2020-03-01 12:00:00,13.0,14.0,61.0,9
182,2020-03-01 12:00:00,13.0,14,61,9.0
183,2020-03-01 12:00:00,13.0,14.0,61,9.0
184,2020-03-01 12:00:00,13.0,14,61,9
185,2020-03-01 12:00:00,13,14.0,61,9
186,2020-03-01 12:00:00,13,14.0,61.0,9
187,2020-03-01 12:00:00,13,14,61,9
188,2020-03-01 12:00:00,13,14,61,9.0
189,2020-03-01 12:00:00,13,14,61.0,9
190,2020-03-01 12:00:00,13,14.0,61.0,9.0
191,2020-03-01 12:00:00,13,14.0,61,9.0
192,2020-03-01 12:00:00,13,14,61.0,9.0
193,2020-03-01 13:00:00,12.0,17.0,56.0,10.0
194,2020-03-01 13:00:00,12.0,17.0,56.0,10
195,2020-03-01 13:00:00,12.0,17.0,56,10.0
196,2020-03-01 13:00:00,12.0,17.0,56,10
197,2020-03-01 13:00:00,12.0,17,56.0,10.0
198,2020-03-01 13:00:00,12.0,17,56.0,10
199,2020-03-01 13:00:00,12.0,17,56,10
200,2020-03-01 13:00:00,12,17.0,56.0,10.0
201,2020-03-01 13:00:00,12.0,17,56,10.0
202,2020-03-01 13:00:00,12,17.0,56,10.0
203,2020-03-01 13:00:00,12,17.0,56,10
204,2020-03-01 13:00:00,12,17,56.0,10.0
205,2020-03-01 13:00:00,12,17,56.0,10
206,2020-03-01 13:00:00,12,17,56,10.0
207,2020-03-01 13:00:00,12,17,56,10
208,2020-03-01 13:00:00,12,17.0,56.0,10
209,2020-03-01 14:00:00,11.0,17,54,8.0
210,2020-03-01 14:00:00,11.0,17.0,54.0,8
211,2020-03-01 14:00:00,11.0,17.0,54,8.0
212,2020-03-01 14:00:00,11.0,17.0,54.0,8.0
213,2020-03-01 14:00:00,11.0,17.0,54,8
214,2020-03-01 14:00:00,11.0,17,54.0,8.0
215,2020-03-01 14:00:00,11.0,17,54.0,8
216,2020-03-01 14:00:00,11.0,17,54,8
217,2020-03-01 14:00:00,11,17,54,8.0
218,2020-03-01 14:00:00,11,17.0,54.0,8
219,2020-03-01 14:00:00,11,17.0,54,8.0
220,2020-03-01 14:00:00,11,17.0,54,8
221,2020-03-01 14:00:00,11,17,54.0,8.0
222,2020-03-01 14:00:00,11,17,54.0,8
223,2020-03-01 14:00:00,11,17,54,8
224,2020-03-01 14:00:00,11,17.0,54.0,8.0
225,2020-03-01 15:00:00,10.0,17,53,7
226,2020-03-01 15:00:00,10.0,17.0,53.0,7
227,2020-03-01 15:00:00,10.0,17.0,53,7.0
228,2020-03-01 15:00:00,10.0,17.0,53,7
229,2020-03-01 15:00:00,10.0,17,53.0,7.0
230,2020-03-01 15:00:00,10.0,17,53.0,7
231,2020-03-01 15:00:00,10.0,17,53,7.0
232,2020-03-01 15:00:00,10.0,17.0,53.0,7.0
233,2020-03-01 15:00:00,10,17.0,53.0,7
234,2020-03-01 15:00:00,10,17.0,53,7.0
235,2020-03-01 15:00:00,10,17.0,53,7
236,2020-03-01 15:00:00,10,17,53.0,7.0
237,2020-03-01 15:00:00,10,17,53.0,7
238,2020-03-01 15:00:00,10,17,53,7.0
239,2020-03-01 15:00:00,10,17,53,7
240,2020-03-01 15:00:00,10,17.0,53.0,7.0
241,2020-03-01 16:00:00,11.0,22.0,48.0,8.0
242,2020-03-01 16:00:00,11.0,22.0,48,8.0
243,2020-03-01 16:00:00,11.0,22.0,48,8
244,2020-03-01 16:00:00,11.0,22,48.0,8.0
245,2020-03-01 16:00:00,11.0,22,48.0,8
246,2020-03-01 16:00:00,11.0,22,48,8.0
247,2020-03-01 16:00:00,11.0,22,48,8
248,2020-03-01 16:00:00,11,22.0,48.0,8.0
249,2020-03-01 16:00:00,11.0,22.0,48.0,8
250,2020-03-01 16:00:00,11,22.0,48,8.0
251,2020-03-01 16:00:00,11,22.0,48,8
252,2020-03-01 16:00:00,11,22,48.0,8.0
253,2020-03-01 16:00:00,11,22,48.0,8
254,2020-03-01 16:00:00,11,22,48,8.0
255,2020-03-01 16:00:00,11,22,48,8
256,2020-03-01 16:00:00,11,22.0,48.0,8
257,2020-03-01 17:00:00,14.0,31.0,36.0,12.0
258,2020-03-01 17:00:00,14.0,31.0,36.0,12
259,2020-03-01 17:00:00,14.0,31.0,36,12.0
260,2020-03-01 17:00:00,14.0,31.0,36,12
261,2020-03-01 17:00:00,14.0,31,36.0,12.0
262,2020-03-01 17:00:00,14.0,31,36.0,12
263,2020-03-01 17:00:00,14.0,31,36,12.0
264,2020-03-01 17:00:00,14.0,31,36,12
265,2020-03-01 17:00:00,14,31.0,36.0,12
266,2020-03-01 17:00:00,14,31.0,36,12.0
267,2020-03-01 17:00:00,14,31.0,36,12
268,2020-03-01 17:00:00,14,31,36.0,12.0
269,2020-03-01 17:00:00,14,31,36.0,12
270,2020-03-01 17:00:00,14,31,36,12.0
271,2020-03-01 17:00:00,14,31,36,12
272,2020-03-01 17:00:00,14,31.0,36.0,12.0
273,2020-03-01 18:00:00,18.0,43,24,15
274,2020-03-01 18:00:00,18.0,43.0,24.0,15.0
275,2020-03-01 18:00:00,18.0,43.0,24,15
276,2020-03-01 18:00:00,18.0,43,24.0,15.0
277,2020-03-01 18:00:00,18.0,43,24.0,15
278,2020-03-01 18:00:00,18.0,43,24,15.0
279,2020-03-01 18:00:00,18,43.0,24.0,15.0
280,2020-03-01 18:00:00,18.0,43.0,24,15.0
281,2020-03-01 18:00:00,18,43.0,24,15.0
282,2020-03-01 18:00:00,18,43.0,24.0,15
283,2020-03-01 18:00:00,18.0,43.0,24.0,15
284,2020-03-01 18:00:00,18,43,24,15.0
285,2020-03-01 18:00:00,18,43,24,15
286,2020-03-01 18:00:00,18,43,24.0,15.0
287,2020-03-01 18:00:00,18,43.0,24,15
288,2020-03-01 18:00:00,18,43,24.0,15
289,2020-03-01 19:00:00,25,55,12.0,18
290,2020-03-01 19:00:00,25,55,12,18
291,2020-03-01 19:00:00,25,55,12,18.0
292,2020-03-01 19:00:00,25.0,55.0,12.0,18.0
293,2020-03-01 19:00:00,25.0,55.0,12.0,18
294,2020-03-01 19:00:00,25.0,55.0,12,18
295,2020-03-01 19:00:00,25.0,55,12.0,18.0
296,2020-03-01 19:00:00,25.0,55,12.0,18
297,2020-03-01 19:00:00,25.0,55.0,12,18.0
298,2020-03-01 19:00:00,25.0,55,12,18
299,2020-03-01 19:00:00,25,55.0,12.0,18.0
300,2020-03-01 19:00:00,25,55.0,12.0,18
301,2020-03-01 19:00:00,25,55.0,12,18.0
302,2020-03-01 19:00:00,25,55.0,12,18
303,2020-03-01 19:00:00,25,55,12.0,18.0
304,2020-03-01 19:00:00,25.0,55,12,18.0
305,2020-03-01 20:00:00,25.0,60,7.0,20
306,2020-03-01 20:00:00,25.0,60.0,7.0,20.0
307,2020-03-01 20:00:00,25.0,60.0,7.0,20
308,2020-03-01 20:00:00,25.0,60.0,7,20.0
309,2020-03-01 20:00:00,25.0,60.0,7,20
310,2020-03-01 20:00:00,25.0,60,7.0,20.0
311,2020-03-01 20:00:00,25.0,60,7,20.0
312,2020-03-01 20:00:00,25,60.0,7,20
313,2020-03-01 20:00:00,25,60.0,7.0,20.0
314,2020-03-01 20:00:00,25,60.0,7.0,20
315,2020-03-01 20:00:00,25,60.0,7,20.0
316,2020-03-01 20:00:00,25,60,7.0,20.0
317,2020-03-01 20:00:00,25,60,7.0,20
318,2020-03-01 20:00:00,25,60,7,20.0
319,2020-03-01 20:00:00,25,60,7,20
320,2020-03-01 20:00:00,25.0,60,7,20
321,2020-03-01 21:00:00,27.0,56,8.0,24
322,2020-03-01 21:00:00,27.0,56.0,8.0,24.0
323,2020-03-01 21:00:00,27.0,56.0,8.0,24
324,2020-03-01 21:00:00,27.0,56.0,8,24.0
325,2020-03-01 21:00:00,27.0,56,8.0,24.0
326,2020-03-01 21:00:00,27.0,56,8,24.0
327,2020-03-01 21:00:00,27.0,56.0,8,24
328,2020-03-01 21:00:00,27,56.0,8.0,24.0
329,2020-03-01 21:00:00,27,56.0,8.0,24
330,2020-03-01 21:00:00,27,56.0,8,24.0
331,2020-03-01 21:00:00,27,56,8,24
332,2020-03-01 21:00:00,27,56.0,8,24
333,2020-03-01 21:00:00,27,56,8.0,24.0
334,2020-03-01 21:00:00,27,56,8.0,24
335,2020-03-01 21:00:00,27,56,8,24.0
336,2020-03-01 21:00:00,27.0,56,8,24
337,2020-03-01 22:00:00,30.0,59.0,6.0,26.0
338,2020-03-01 22:00:00,30.0,59.0,6.0,26
339,2020-03-01 22:00:00,30.0,59.0,6,26.0
340,2020-03-01 22:00:00,30.0,59.0,6,26
341,2020-03-01 22:00:00,30.0,59,6.0,26.0
342,2020-03-01 22:00:00,30.0,59,6.0,26
343,2020-03-01 22:00:00,30.0,59,6,26.0
344,2020-03-01 22:00:00,30.0,59,6,26
345,2020-03-01 22:00:00,30,59.0,6.0,26.0
346,2020-03-01 22:00:00,30,59.0,6.0,26
347,2020-03-01 22:00:00,30,59.0,6,26.0
348,2020-03-01 22:00:00,30,59.0,6,26
349,2020-03-01 22:00:00,30,59,6.0,26.0
350,2020-03-01 22:00:00,30,59,6.0,26
351,2020-03-01 22:00:00,30,59,6,26.0
352,2020-03-01 22:00:00,30,59,6,26
353,2020-03-01 23:00:00,32.0,58.0,5.0,31.0
354,2020-03-01 23:00:00,32.0,58.0,5.0,31
355,2020-03-01 23:00:00,32.0,58.0,5,31.0
356,2020-03-01 23:00:00,32.0,58.0,5,31
357,2020-03-01 23:00:00,32.0,58,5.0,31.0
358,2020-03-01 23:00:00,32.0,58,5.0,31
359,2020-03-01 23:00:00,32.0,58,5,31.0
360,2020-03-01 23:00:00,32,58,5,31
361,2020-03-01 23:00:00,32,58.0,5.0,31.0
362,2020-03-01 23:00:00,32,58.0,5.0,31
363,2020-03-01 23:00:00,32,58.0,5,31.0
364,2020-03-01 23:00:00,32,58.0,5,31
365,2020-03-01 23:00:00,32,58,5.0,31.0
366,2020-03-01 23:00:00,32,58,5.0,31
367,2020-03-01 23:00:00,32,58,5,31.0
368,2020-03-01 23:00:00,32.0,58,5,31
369,2020-03-02 00:00:00,30.0,56.0,4.0,29.0
370,2020-03-02 00:00:00,30.0,56.0,4.0,29
371,2020-03-02 00:00:00,30.0,56.0,4,29
372,2020-03-02 00:00:00,30.0,56,4,29.0
373,2020-03-02 00:00:00,30.0,56,4.0,29
374,2020-03-02 00:00:00,30.0,56,4,29
375,2020-03-02 00:00:00,30.0,56.0,4,29.0
376,2020-03-02 00:00:00,30,56.0,4.0,29
377,2020-03-02 00:00:00,30,56.0,4.0,29.0
378,2020-03-02 00:00:00,30,56,4,29
379,2020-03-02 00:00:00,30,56,4,29.0
380,2020-03-02 00:00:00,30.0,56,4.0,29.0
381,2020-03-02 00:00:00,30,56,4.0,29.0
382,2020-03-02 00:00:00,30,56.0,4,29.0
383,2020-03-02 00:00:00,30,56,4.0,29
384,2020-03-02 00:00:00,30,56.0,4,29
385,2020-03-02 01:00:00,31.0,54.0,4.0,29.0
386,2020-03-02 02:00:00,32.0,51.0,4.0,31.0
387,2020-03-02 03:00:00,31.0,43.0,5.0,31.0
388,2020-03-02 04:00:00,30.0,38.0,8.0,30.0
389,2020-03-02 05:00:00,22.0,30.0,12.0,21.0
390,2020-03-02 06:00:00,19.0,28.0,13.0,19.0
391,2020-03-02 07:00:00,24.0,33.0,11.0,24.0
392,2020-03-02 08:00:00,31.0,40.0,7.0,30.0
393,2020-03-02 09:00:00,37.0,39.0,11.0,34.0
394,2020-03-02 10:00:00,34.0,36.0,15.0,29.0
395,2020-03-02 11:00:00,28.0,41.0,14.0,27.0
396,2020-03-02 12:00:00,33.0,49.0,8.0,31.0
397,2020-03-02 13:00:00,15.0,31.0,36.0,15.0
398,2020-03-02 14:00:00,17.0,44.0,21.0,16.0
399,2020-03-02 15:00:00,15.0,46.0,20.0,14.0
400,2020-03-02 16:00:00,15.0,44.0,20.0,13.0
401,2020-03-02 17:00:00,5.0,28.0,43.0,5.0
402,2020-03-02 18:00:00,3.0,27.0,48.0,3.0
403,2020-03-02 19:00:00,3.0,29.0,43.0,3.0
404,2020-03-02 20:00:00,2.0,23.0,43.0,2.0
405,2020-03-02 21:00:00,2.0,22.0,44.0,2.0
406,2020-03-02 22:00:00,2.0,24.0,40.0,2.0
407,2020-03-02 23:00:00,2.0,22.0,41.0,2.0
408,2020-03-03 00:00:00,2.0,20.0,40.0,2.0
409,2020-03-03 01:00:00,3.0,19.0,39.0,2.0
410,2020-03-03 02:00:00,3.0,18.0,40.0,3.0
411,2020-03-03 03:00:00,4.0,18.0,38.0,4.0
412,2020-03-03 04:00:00,4.0,18.0,35.0,4.0
413,2020-03-03 05:00:00,3.0,19.0,33.0,3.0
414,2020-03-03 06:00:00,2.0,20.0,33.0,2.0
415,2020-03-03 07:00:00,2.0,28.0,27.0,2.0
416,2020-03-03 08:00:00,3.0,39.0,19.0,3.0
417,2020-03-03 09:00:00,3.0,35.0,26.0,3.0
418,2020-03-03 10:00:00,4.0,32.0,28.0,4.0
419,2020-03-03 11:00:00,4.0,33.0,26.0,4.0
420,2020-03-03 12:00:00,5.0,35.0,25.0,5.0
421,2020-03-03 13:00:00,7.0,40.0,20.0,7.0
422,2020-03-03 14:00:00,12.0,44.0,17.0,12.0
423,2020-03-03 15:00:00,13.0,46.0,17.0,12.0
424,2020-03-03 16:00:00,15.0,47.0,16.0,15.0
425,2020-03-03 17:00:00,14.0,55.0,11.0,13.0
426,2020-03-03 18:00:00,8.0,39.0,34.0,8.0
427,2020-03-03 19:00:00,9.0,39.0,33.0,8.0
428,2020-03-03 20:00:00,8.0,31.0,33.0,8.0
429,2020-03-03 21:00:00,8.0,24.0,43.0,8.0
430,2020-03-03 22:00:00,12.0,35.0,28.0,12.0
431,2020-03-03 23:00:00,15.0,57.0,7.0,14.0
432,2020-03-04 00:00:00,8.0,34.0,31.0,8.0
433,2020-03-04 01:00:00,5.0,14.0,48.0,5.0
434,2020-03-04 02:00:00,5.0,19.0,46.0,5.0
435,2020-03-04 03:00:00,3.0,7.0,56.0,3.0
436,2020-03-04 04:00:00,3.0,7.0,58.0,3.0
437,2020-03-04 05:00:00,2.0,7.0,68.0,2.0
438,2020-03-04 06:00:00,2.0,8.0,75.0,2.0
439,2020-03-04 07:00:00,2.0,14.0,73.0,2.0
440,2020-03-04 08:00:00,2.0,26.0,63.0,2.0
441,2020-03-04 09:00:00,2.0,24.0,66.0,2.0
442,2020-03-04 10:00:00,3.0,20.0,68.0,3.0
443,2020-03-04 11:00:00,3.0,22.0,68.0,3.0
444,2020-03-04 12:00:00,2.0,14.0,78.0,2.0
445,2020-03-04 13:00:00,3.0,15.0,82.0,3.0
446,2020-03-04 14:00:00,4.0,19.0,83.0,4.0
447,2020-03-04 15:00:00,5.0,11.0,91.0,5.0
448,2020-03-04 16:00:00,5.0,15.0,87.0,5.0
449,2020-03-04 17:00:00,8.0,19.0,80.0,8.0
450,2020-03-04 18:00:00,18.0,29.0,59.0,18.0
451,2020-03-04 19:00:00,18.0,31.0,53.0,18.0
452,2020-03-04 20:00:00,11.0,29.0,44.0,11.0
453,2020-03-04 21:00:00,11.0,22.0,47.0,11.0
454,2020-03-04 22:00:00,10.0,15.0,52.0,10.0
455,2020-03-04 23:00:00,9.0,12.0,51.0,9.0
456,2020-03-05 00:00:00,9.0,16.0,46.0,9.0
457,2020-03-05 01:00:00,15.0,32.0,27.0,6.0
458,2020-03-05 02:00:00,16.0,30.0,29.0,10.0
459,2020-03-05 03:00:00,11.0,13.0,42.0,9.0
460,2020-03-05 04:00:00,11.0,7.0,46.0,9.0
461,2020-03-05 05:00:00,12.0,8.0,46.0,10.0
462,2020-03-05 06:00:00,13.0,10.0,46.0,9.0
463,2020-03-05 07:00:00,13.0,14.0,36.0,9.0
464,2020-03-05 08:00:00,17.0,30.0,24.0,10.0
465,2020-03-05 09:00:00,14.0,32.0,27.0,9.0
466,2020-03-05 10:00:00,8.0,28.0,41.0,6.0
467,2020-03-05 11:00:00,9.0,33.0,36.0,6.0
468,2020-03-05 12:00:00,8.0,26.0,45.0,6.0
469,2020-03-05 13:00:00,10.0,25.0,49.0,9.0
470,2020-03-05 14:00:00,11.0,28.0,47.0,11.0
471,2020-03-05 15:00:00,12.0,33.0,44.0,12.0
472,2020-03-05 16:00:00,12.0,39.0,36.0,12.0
473,2020-03-05 17:00:00,16.0,49.0,26.0,14.0
474,2020-03-05 18:00:00,14.0,53.0,24.0,11.0
475,2020-03-05 19:00:00,17.0,50.0,28.0,12.0
476,2020-03-05 20:00:00,21.0,57.0,21.0,13.0
477,2020-03-05 21:00:00,24.0,60.0,12.0,16.0
478,2020-03-05 22:00:00,21.0,44.0,27.0,15.0
479,2020-03-05 23:00:00,14.0,16.0,61.0,11.0
480,2020-03-06 00:00:00,12.0,21.0,52.0,11.0
481,2020-03-06 01:00:00,12.0,18.0,53.0,11.0
482,2020-03-06 02:00:00,8.0,12.0,62.0,6.0
483,2020-03-06 03:00:00,6.0,12.0,58.0,4.0
484,2020-03-06 04:00:00,6.0,13.0,52.0,4.0
485,2020-03-06 05:00:00,6.0,16.0,44.0,5.0
486,2020-03-06 06:00:00,9.0,21.0,35.0,6.0
487,2020-03-06 07:00:00,14.0,26.0,29.0,10.0
488,2020-03-06 08:00:00,17.0,34.0,19.0,14.0
489,2020-03-06 09:00:00,17.0,35.0,20.0,16.0
490,2020-03-06 10:00:00,16.0,33.0,22.0,15.0
491,2020-03-06 11:00:00,12.0,26.0,32.0,12.0
492,2020-03-06 12:00:00,9.0,24.0,39.0,9.0
493,2020-03-06 13:00:00,8.0,18.0,53.0,7.0
494,2020-03-06 14:00:00,7.0,16.0,61.0,6.0
495,2020-03-06 15:00:00,6.0,17.0,66.0,6.0
496,2020-03-06 16:00:00,7.0,19.0,64.0,7.0
497,2020-03-06 17:00:00,9.0,29.0,52.0,9.0
498,2020-03-06 18:00:00,17.0,35.0,45.0,15.0
499,2020-03-06 19:00:00,24.0,55.0,27.0,21.0
